gene_accession_id,MGI:97565
gene_symbol,Pgm1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,KMPCLA_GRS_010_001
pvalue,0.1508687
parameter_name,Forelimb grip strength normalised against body weight
analysis_id,2fwppu558p42h9a
