gene_accession_id,MGI:1309469
mouse_life_stage,E12.5
parameter_name,Pallor
pvalue,0.1065407
analysis_id,1k09rt15m0z739a
gene_symbol,Casq2
parameter_id,IMPC_GEM_025_002
mouse_strain,C57BL
