gene_accession_id,MGI:1915643
gene_symbol,Mogat1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEP_030_002
pvalue,0.845233
parameter_name,Edema
analysis_id,0929814d2nte80m
