gene_accession_id,MGI:107341
gene_symbol,Ctss
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_010_001
pvalue,0.191113
parameter_name,Periphery distance travelled
analysis_id,1i54503a84z4l7a
