gene_accession_id,MGI:1913420
analysis_id,0qyc9060663w27m
mouse_life_stage,Early adult
parameter_name,Polysyndactylism
mouse_strain,C57BL
pvalue,0.5206074
gene_symbol,Chchd5
parameter_id,CCP_XRY_062_001
