gene_accession_id,MGI:1914454
gene_symbol,Eif2s2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_CSD_016_001
pvalue,0.3668637
parameter_name,Coat - hair texture / appearance - abdomen
analysis_id,0i144t573h6gi8a
