gene_accession_id,MGI:98386
gene_symbol,Sptan1
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,JAX_LDT_002_001
pvalue,0.2738471
parameter_name,Light side time spent
analysis_id,1a04m07ama1vj7a
