gene_accession_id,MGI:1919880
gene_symbol,Hspa12b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_031_001
pvalue,0.2162341
parameter_name,Lymphocyte differential count
analysis_id,18lh2q98w62k0nx
