gene_accession_id,MGI:109424
gene_symbol,Abca4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_068_001
pvalue,0.6324648
parameter_name,Left total retinal thickness
analysis_id,0do4s7je4av98ga
