gene_accession_id,MGI:97565
pvalue,0.6173981
parameter_name,Retina (combined)
gene_symbol,Pgm1
mouse_strain,C57BL
analysis_id,0z03r847t95t26m
parameter_id,IMPC_EYE_092_001
mouse_life_stage,Early adult
