gene_accession_id,MGI:2140712
gene_symbol,Phf24
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_013_001
pvalue,0.9860035
parameter_name,Periphery average speed
analysis_id,0f3h2d0gtmd405x
