gene_accession_id,MGI:2384297
gene_symbol,Map7d1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_GEL_011_001
pvalue,0.6593767
parameter_name,Embryo turning
analysis_id,0y3b4934s1203cx
