gene_accession_id,MGI:104708
gene_symbol,Cct3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_076_001
pvalue,0.3955902
parameter_name,Naive CD8+ T cells - % of CD45+
analysis_id,0h68bc79iflzb3a
