gene_accession_id,MGI:2158201
gene_symbol,Acot8
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_023_001
pvalue,0.0854867
parameter_name,Ulna
analysis_id,0yf62x4c8m1l85m
