gene_accession_id,MGI:1919128
gene_symbol,Fam83d
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_076_001
pvalue,0.3942577
parameter_name,Naive CD8+ T cells - % of CD45+
analysis_id,0x6861d9or608ox
