gene_accession_id,MGI:2443564
gene_symbol,Ambra1
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_DXA_009_001
pvalue,0.6530873
parameter_name,Fat/Body weight
analysis_id,01u93w36bfs6i8x
