gene_accession_id,MGI:1920199
gene_symbol,Ccnt2
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_HEM_019_001
pvalue,0.619086
parameter_name,Mean platelet volume
analysis_id,2dmbamf8s49x9ja
