gene_accession_id,MGI:1096385
gene_symbol,Bcan
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,MGP_IMM_077_001
pvalue,0.2946006
parameter_name,Effector Treg cells - % of CD45+
analysis_id,0uto57o6q4a58na
