gene_accession_id,MGI:2448514
gene_symbol,R3hdm1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_015_001
pvalue,0.9941163
parameter_name,Coat - hair texture / appearance - head
analysis_id,1083xuyz3zkkq9x
