gene_accession_id,MGI:2441837
gene_symbol,Adgrb3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_012_001
pvalue,0.3667238
parameter_name,Total CD8+ T cells - % of ab T cells
analysis_id,0ac1oo7l58ve2am
