gene_accession_id,MGI:1927580
gene_symbol,Bloc1s6
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_079_001
pvalue,0.5655698
parameter_name,KLRG1+ Treg cells - % of CD45+
analysis_id,0uoaf5de445yrya
