gene_accession_id,MGI:1922423
gene_symbol,Tex38
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,KMPCLA_GRS_011_001
pvalue,0.7608204
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
analysis_id,0t5u2whgb8hz3fa
