gene_accession_id,MGI:1920484
gene_symbol,Snorc
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEP_030_002
pvalue,0.09980947
parameter_name,Edema
analysis_id,22mc8pl428v85pa
