gene_accession_id,MGI:1095412
gene_symbol,Unc5c
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_011_001
pvalue,0.3992064
parameter_name,Resting Treg cells - % of Treg
analysis_id,0o762e394798sex
