gene_accession_id,MGI:2444631
gene_symbol,Bltp1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_GEL_058_001
pvalue,0.9944418
parameter_name,Heart morphology
analysis_id,0148j10rn67205m
