gene_accession_id,MGI:2679420
gene_symbol,Pak6
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_030_001
pvalue,0.2270251
parameter_name,Tremor
analysis_id,14b2jc8mw22mr7x
