gene_accession_id,MGI:106637
gene_symbol,Slc30a2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_CBC_002_001
pvalue,0.9003205
parameter_name,Potassium
analysis_id,0t6n21w5167030a
