gene_accession_id,MGI:1920199
gene_symbol,Ccnt2
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,MGP_IMM_004_001
pvalue,0.3799016
parameter_name,Total CD4+ T cells - % of ab T cells
analysis_id,1ezd29dbag8j92m
