gene_accession_id,MGI:1914454
gene_symbol,Eif2s2
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,MGP_MLN_075_001
pvalue,0.4135894
parameter_name,Resting CD8+ T cells - % of CD45+
analysis_id,189177nf933erom
