gene_accession_id,MGI:1890510
gene_symbol,Atp6v0b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_014_001
pvalue,0.4726685
parameter_name,Coat - hair texture / appearance - back
analysis_id,07gqa9r89qz267a
