gene_accession_id,MGI:1096385
gene_symbol,Bcan
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_GEM_019_001
pvalue,0.8960334
parameter_name,Embryo Size
analysis_id,072d6jz1dw34l6m
