gene_accession_id,MGI:2444631
gene_symbol,Bltp1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_GEO_017_002
pvalue,0.4569733
parameter_name,Facial Cleft
analysis_id,1ex6d683j456y9m
