gene_accession_id,MGI:1916428
gene_symbol,Snx5
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,UCDLA_EYE_083_001
pvalue,0.1157714
parameter_name,Vitreous
analysis_id,0pbaw40cbd6957x
