gene_accession_id,MGI:2681832
gene_symbol,Cspp1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEM_068_001
pvalue,0.7450418
parameter_name,Forebrain morphology
analysis_id,0c21ut6uqdf267x
