gene_accession_id,MGI:102519
gene_symbol,Cst3
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,MGP_MLN_079_001
pvalue,0.447663
parameter_name,CD5+ gd T cells - % of CD45+
analysis_id,1qv6sn38y5qfk4m
