gene_accession_id,MGI:1913420
gene_symbol,Chchd5
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ACS_037_001
pvalue,0.6837732
parameter_name,% Pre-pulse inhibition - Global
analysis_id,003f878t6bp36em
