gene_accession_id,MGI:1915862
gene_symbol,Ube2c
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ECG_028_001
pvalue,0.9666203
parameter_name,QT
analysis_id,086g16lplt382nm
