gene_accession_id,MGI:1351315
gene_symbol,Eloa
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_008_001_002
pvalue,0.7366091
parameter_name,Tremor
analysis_id,2i13j3h92f2cd2a
