gene_accession_id,MGI:1914542
gene_symbol,Pigc
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_014_001
pvalue,0.3304473
parameter_name,Coat - hair texture / appearance - back
analysis_id,12m85segc1g43ra
