gene_accession_id,MGI:101813
gene_symbol,Coq3
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,CCP_XRY_004_001
pvalue,0.7553434
parameter_name,Mandibles
analysis_id,06nrj64in2q851a
