gene_accession_id,MGI:1915862
gene_symbol,Ube2c
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_022_001
pvalue,0.1763052
parameter_name,Radius
analysis_id,1kc411z6m7z0x1m
