gene_accession_id,MGI:1926106
gene_symbol,Fam163b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_020_001_004
pvalue,0.7228101
parameter_name,Visual abnormality
analysis_id,13i9rj7xg4j8msa
