gene_accession_id,MGI:2444631
gene_symbol,Bltp1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OWT_002_001
pvalue,0.9691668
parameter_name,Spleen weight
analysis_id,0b996u260xerbea
