gene_accession_id,MGI:107363
gene_symbol,Stxbp1
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_GEM_068_001
pvalue,0.5097024
parameter_name,Forebrain morphology
analysis_id,062w1t19s06pp9m
