gene_accession_id,MGI:1927580
mouse_strain,C57BL
pvalue,0.5313699
mouse_life_stage,Early adult
parameter_name,Radius
analysis_id,1rka56m3d4k0o3a
parameter_id,IMPC_XRY_022_001
gene_symbol,Bloc1s6
