gene_accession_id,MGI:2679260
gene_symbol,Crb2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_078_001
pvalue,0.4162955
parameter_name,Vocalization
analysis_id,044za1ra467o5hm
