gene_accession_id,MGI:2444508
gene_symbol,Fitm2
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_CBC_014_001
pvalue,0.9487664
parameter_name,Alkaline phosphatase
analysis_id,0fx941j2g3r07fm
