gene_accession_id,MGI:1341898
gene_symbol,Nmur1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,UCD_OWT_029_001
pvalue,0.8377971
parameter_name,Body length
analysis_id,0dewn153h4rk6im
