gene_accession_id,MGI:1859866
gene_symbol,Cdc20
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_060_001
pvalue,0.2382011
parameter_name,Transitional vertebrae
analysis_id,1d588ek99nr78xm
