gene_accession_id,MGI:2387617
gene_symbol,Obp2a
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEL_011_001
pvalue,0.5120156
parameter_name,Embryo turning
analysis_id,1n83880b5x2443m
