gene_accession_id,MGI:3588202
gene_symbol,Garin4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEO_064_001
pvalue,0.2265123
parameter_name,Edema
analysis_id,1s05ef3938lg6um
