gene_accession_id,MGI:2154090
gene_symbol,Igsf8
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEO_043_002
pvalue,0.4474182
parameter_name,spina bifida
analysis_id,0nc29z3sjw18nba
