gene_accession_id,MGI:97898
gene_symbol,Ren1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_116_001
pvalue,0.9485641
parameter_name,Plasma cells - % of CD45+
analysis_id,16wl2610hxp573x
