gene_accession_id,MGI:1353435
gene_symbol,Fbxw2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_068_001
pvalue,0.8258598
parameter_name,Left total retinal thickness
analysis_id,19r9ot73j4io1hm
