gene_accession_id,MGI:1920199
gene_symbol,Ccnt2
mouse_strain,C59BL
mouse_life_stage,E12.5
parameter_id,IMPC_GEL_011_001
pvalue,0.09782392
parameter_name,Embryo turning
analysis_id,16mshdhm7ijy88a
