gene_accession_id,MGI:1924265
gene_symbol,Mpped2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEP_030_002
pvalue,0.4641273
parameter_name,Edema
analysis_id,1k2j2vn68nam8aa
