gene_accession_id,MGI:1343489
gene_symbol,Mpdz
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_009_001
pvalue,0.7209207
parameter_name,Whole arena average speed
analysis_id,1uj03q4h5258awa
