gene_accession_id,MGI:2685195
gene_symbol,Zbtb34
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,MGP_IMM_077_001
pvalue,0.1680776
parameter_name,Effector Treg cells - % of CD45+
analysis_id,1b4ed99hmhf4l8x
