gene_accession_id,MGI:3588202
gene_symbol,Garin4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_027_001
pvalue,0.5908706
parameter_name,Persistence of hyaloid vascular system
analysis_id,02osij4k0z0f32a
