gene_accession_id,MGI:2139018
gene_symbol,Olah
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,CCP_XRY_019_001
pvalue,0.9988281
parameter_name,Fusion of vertebrae
analysis_id,0oa22s8nc7f73wx
