gene_accession_id,MGI:109424
gene_symbol,Abca4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_028_002
pvalue,0.6891206
parameter_name,Effector CD4+ T helper cells - % of live leukocytes (Panel A)
analysis_id,183x0k5908gv2om
