gene_accession_id,MGI:2385213
gene_symbol,Pdik1l
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,JAX_SLW_003_001
pvalue,0.5191794
parameter_name,Sleep light phase percent
analysis_id,0z7wn5h8mk4pl7a
