gene_accession_id,MGI:1095412
gene_symbol,Unc5c
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_032_002
pvalue,0.4846429
parameter_name,Effector CD8+ T cells - % of live leukocytes (Panel A)
analysis_id,12au980j5fa0v7m
