gene_accession_id,MGI:1913746
gene_symbol,Ppdpf
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_PLC_001_001
pvalue,0.9573307
parameter_name,Total cholesterol
analysis_id,271move3h15v18a
